gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
ZFYVE16,0.248255853710742,0.0412217661560147,0.328482396624172,0.019,0.144515337423313
BRCA1,0.237509425474608,0.0511467007535218,0.353058368630025,0.018,0.144515337423313
CA2,0.252130675969951,0.0380593078230867,0.312759481974753,0.019,0.144515337423313
BNIP3L,0.246537952216511,0.0426918346605919,0.328482396624172,0.019,0.144515337423313
RASSF2,0.269920500332431,0.026010855885292,0.300258194457346,0.0185,0.144515337423313
NDUFS7,0.267839930744974,0.0272280593459922,0.304550886018135,0.0195,0.144515337423313
LDLRAD4,0.233997271308625,0.054785612878812,0.367672335320027,0.0195,0.144515337423313
OMG,0.24707241045916,0.0422299097420653,0.328482396624172,0.0195,0.144515337423313
AMPD3,0.241594213472002,0.0471657076632416,0.339716990259395,0.0195,0.144515337423313
PIEZO2,0.241918705976468,0.0468606957657611,0.339716990259395,0.0195,0.144515337423313
RTKN,0.253295031427152,0.0371493788274013,0.309492756024143,0.0185,0.144515337423313
FEZ1,0.226533943705911,0.0632197498102577,0.387943695869471,0.019,0.144515337423313
NKX6-2,0.264747708055358,0.029125619486834,0.304942905680271,0.0195,0.144515337423313
KCTD4,-0.223155404100591,0.067367954733964,0.391748194266211,0.0185,0.144515337423313
CEP97,0.222315541147855,0.068432394009053,0.393319094330754,0.02,0.147317073170732
NACAD,0.236230543251125,0.0524481454948146,0.354481806746667,0.0205,0.149180722891566
MBNL2,0.238578341959908,0.0500793022606644,0.349686688617818,0.0205,0.149180722891566
OSBPL1A,0.226323977967727,0.063471389295158,0.387943695869471,0.021,0.149223529411765
RBPJ,0.244171065713348,0.0447879554799593,0.339716990259395,0.021,0.149223529411765
LRRC8D,0.254402123501212,0.0363010548298599,0.309492756024143,0.021,0.149223529411765
GNAZ,-0.208171485512021,0.088471230118694,0.450498783249694,0.021,0.149223529411765
CNDP1,0.242434076424737,0.0463795991085691,0.339716990259395,0.0215,0.150127167630058
PXK,0.255929147051639,0.0351574756802291,0.309492756024143,0.0215,0.150127167630058
ZDHHC20,0.224415198529693,0.0657962963505369,0.390924172759324,0.0215,0.150127167630058
GOLGA4,0.259594003572665,0.0325349661781294,0.309492756024143,0.022,0.151
GALNT5,0.262705314056661,0.0304389611979548,0.308787299533302,0.022,0.151
FOLH1,0.265473044241811,0.0286708138266426,0.304942905680271,0.022,0.151
MAG,0.232336633197536,0.0565781867268767,0.374283844605276,0.0225,0.153559322033898
AKAP9,0.225484115014992,0.0644860440555905,0.389495706095767,0.023,0.155217877094972
PRRG1,0.256788097798755,0.0345275231018788,0.309492756024143,0.023,0.155217877094972
GSN,0.245430860142451,0.0436619630426831,0.333820578199755,0.0235,0.156839779005525
LRRC63,0.268030808688777,0.0271144243033416,0.304550886018135,0.0235,0.156839779005525
GPR37,0.230962312002151,0.0580975082920085,0.375303689929124,0.0245,0.159978378378378
THBS2,0.233042881589608,0.0558100843329025,0.372478352895835,0.0245,0.159978378378378
SLC45A3,0.230141536843796,0.059020567715374,0.379238541490276,0.0245,0.159978378378378
DLL1,0.248007712383797,0.0414314841919554,0.328482396624172,0.0245,0.159978378378378
TF,0.236154192073604,0.0525266915626269,0.354481806746667,0.025,0.162365591397849
SORT1,0.223040877334308,0.0675123167733987,0.391748194266211,0.0255,0.164727272727273
SHC4,0.239150975791318,0.0495150293520374,0.349686688617818,0.027,0.172571428571429
ARHGEF37,0.255108371893285,0.0357683570792661,0.309492756024143,0.027,0.172571428571429
ZGRF1,0.247320551786105,0.042016853176219,0.328482396624172,0.0275,0.173926701570681
SPECC1,0.21758176814153,0.0746870713039301,0.409244278500204,0.0275,0.173926701570681
SLC44A1,0.252321553913755,0.0379088826393949,0.312759481974753,0.028,0.175253886010363
LAMP2,0.254230333351789,0.036431624066475,0.309492756024143,0.028,0.175253886010363
SECISBP2L,0.215443935170932,0.0776574149519233,0.418817312137626,0.0285,0.176553846153846
AGPAT4-IT1,0.215195793843987,0.0780081914163624,0.418817312137626,0.0285,0.176553846153846
CHD1L,0.231706735982984,0.0572704827728397,0.374283844605276,0.029,0.178734693877551
PRDM8,0.249916491821831,0.0398407693659345,0.32173426125574,0.0295,0.179979797979798
PAQR6,0.241403335528198,0.0473458872292717,0.339716990259395,0.0295,0.179979797979798
APOD,0.238826483286852,0.0498341407280856,0.349686688617818,0.0305,0.18422
RICTOR,0.215997481207962,0.0768794365614523,0.418334952100155,0.0305,0.18422
PCDH9,0.228099142845099,0.0613691767966286,0.386114404012122,0.031,0.184472906403941
GPR62,0.231382243478518,0.057629797265382,0.374283844605276,0.031,0.184472906403941
NIPA1,0.224586988679116,0.0655842859714867,0.390924172759324,0.031,0.184472906403941
CDC42EP2,0.210328406277,0.085147073997273,0.439562672601307,0.0315,0.186529411764706
CNP,0.220234971560398,0.0711275374297336,0.396369257989227,0.033,0.18772972972973
PLCL1,0.219929566850313,0.0715302137762015,0.396369257989227,0.034,0.18772972972973
ZEB2,0.236306894428647,0.0523696953955651,0.354481806746667,0.033,0.18772972972973
DIP2B,0.206377232840269,0.0913136081053781,0.459611827463736,0.0345,0.18772972972973
AK5,-0.229568903012386,0.0596715792807922,0.381392951170355,0.0325,0.18772972972973
SLCO1A2,0.229206234919159,0.0600868882134473,0.382026110325497,0.0345,0.18772972972973
MTUS1,0.217982611823518,0.0741403617399658,0.408956881195793,0.0335,0.18772972972973
ELOVL1,0.199429275685824,0.103002049577299,0.505798682477144,0.0345,0.18772972972973
TALDO1,0.226266714584586,0.0635401583894661,0.387943695869471,0.034,0.18772972972973
TSEN15,0.224911481183582,0.0651853233832767,0.390924172759324,0.0325,0.18772972972973
LACC1,0.197386881687127,0.106650195644347,0.515333745353485,0.034,0.18772972972973
