gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
ITPR2,0.193702937371721,0.113482550205086,0.598447249807216,0.051,0.269571428571429
ZHX3,0.190534363504584,0.119624320342902,0.602683836373583,0.051,0.269571428571429
LINC00595,-0.192233177204435,0.116300559486344,0.598447249807216,0.05,0.269571428571429
FOXRED2,-0.18141039779078,0.13873215495044,0.620454581566547,0.051,0.269571428571429
NKAIN3,-0.17581767403734,0.151529909779432,0.634350105700129,0.053,0.270927631578947
NRXN1,-0.222334628942236,0.0684080530959403,0.549140367809024,0.0525,0.270927631578947
YAP1,-0.191336050868559,0.118046857617303,0.599492865154538,0.052,0.270927631578947
SEMA4B,0.209526718913026,0.0863708854922836,0.56549941120335,0.053,0.270927631578947
IL17D,-0.195993472697362,0.10919598731999,0.598447249807216,0.053,0.270927631578947
FGFR3,-0.193225742512213,0.114391667362042,0.598447249807216,0.056,0.277146496815287
NTRK2,-0.182212085154755,0.136966422350112,0.620061941234313,0.0555,0.277146496815287
LINC00461,-0.185247044461229,0.130435075424763,0.617975936616102,0.055,0.277146496815287
ELOVL2,0.170091335723237,0.165523137543764,0.63984634737572,0.056,0.277146496815287
ZIC5,-0.166770059501057,0.174062544676201,0.645554672855894,0.0555,0.277146496815287
EFEMP1,-0.186010556236443,0.12882976022319,0.617975936616102,0.0575,0.278185185185185
TRIL,-0.212313536892556,0.0821756124173699,0.560954851396339,0.058,0.278185185185185
EMX2OS,-0.195917121519841,0.109336827744657,0.598447249807216,0.058,0.278185185185185
MYBPC1,-0.186086907413964,0.128670057327841,0.617975936616102,0.0575,0.278185185185185
PCDHGA3,0.167361781126848,0.172518082012435,0.645554672855894,0.057,0.278185185185185
TNNT1,-0.170167686900758,0.165330518646934,0.63984634737572,0.0585,0.278861963190184
ARHGAP24,0.196260701818687,0.108704149409616,0.598447249807216,0.059,0.279094827586207
NAV2,0.157054372161463,0.200880529850637,0.658583002928038,0.0625,0.279094827586207
INTU,-0.182288436332276,0.136799144886853,0.620061941234313,0.0615,0.279094827586207
DECR1,0.174977811084605,0.153525246391265,0.634350105700129,0.0625,0.279094827586207
PRSS35,-0.164899455651784,0.179011378210262,0.645554672855894,0.0615,0.279094827586207
FUT10,-0.17528321579469,0.152797423326185,0.634350105700129,0.0595,0.279094827586207
ACSL6,0.15358039358424,0.211149750116811,0.660578057457558,0.0605,0.279094827586207
SNTA1,-0.188682847449691,0.12332912481776,0.602683836373583,0.062,0.279094827586207
GPC4,-0.166960937444861,0.17356323243171,0.645554672855894,0.0615,0.279094827586207
IL17RB,-0.185896029470161,0.129069596651731,0.617975936616102,0.0605,0.279094827586207
PPP1R26,-0.185457010199413,0.129992109798548,0.617975936616102,0.062,0.279094827586207
TNIK,-0.155069241545907,0.206704148570828,0.660578057457558,0.0675,0.280467914438503
CDH20,0.157111635544604,0.20071429485807,0.658583002928038,0.066,0.280467914438503
TNS3,-0.19250040632576,0.115784237971691,0.598447249807216,0.0675,0.280467914438503
FARP1,-0.166502830379732,0.174763341732379,0.645554672855894,0.0675,0.280467914438503
MOCS1,0.174844196523942,0.15384447762201,0.634350105700129,0.067,0.280467914438503
SYCP2,0.163162466363172,0.183697547182092,0.648786337093117,0.0665,0.280467914438503
ACBD7,-0.199314748919542,0.103204018131105,0.593996459910136,0.0655,0.280467914438503
RNF43,-0.171751973834327,0.161370787113724,0.63984634737572,0.066,0.280467914438503
ACP6,0.208744119343432,0.0875789057412316,0.56549941120335,0.064,0.280467914438503
CHPT1,-0.184063601209648,0.132953218982806,0.620061941234313,0.0645,0.280467914438503
FAM171A1,0.1769247661114,0.148929264147598,0.634350105700129,0.0645,0.280467914438503
KCTD21,-0.193492971633537,0.113881874300382,0.598447249807216,0.0665,0.280467914438503
POU3F2,0.19305395236279,0.114720316975088,0.598447249807216,0.0665,0.280467914438503
ABCA7,0.189389095841764,0.121905760802755,0.602683836373583,0.068,0.281042553191489
MICALL2,0.155412821844753,0.205687739099339,0.660578057457558,0.07,0.2853046875
FAM107A,-0.175894025214861,0.151349477080182,0.634350105700129,0.07,0.2853046875
LGR4,-0.180188778950438,0.141455659305507,0.620966368815701,0.0705,0.2853046875
TRIM8,-0.179215301437041,0.14365453639543,0.621982784330956,0.0705,0.2853046875
WIF1,-0.193473883839157,0.113918230026375,0.598447249807216,0.072,0.285428571428571
NWD1,-0.181314958818879,0.138943497030346,0.620454581566547,0.0715,0.285428571428571
SLC1A4,-0.164842192268643,0.179164469195824,0.645554672855894,0.072,0.285428571428571
LGR6,0.170167686900758,0.165330518646934,0.63984634737572,0.0715,0.285428571428571
CAMK2G,0.147052367906163,0.231438550211002,0.661131446742459,0.075,0.293698564593301
CSGALNACT1,-0.158944063805117,0.195446464938589,0.657129192351275,0.078,0.293698564593301
RORA,0.138959143088897,0.258419283492391,0.66627382775088,0.0755,0.293698564593301
FAM184A,-0.153733095939283,0.210690706988343,0.660578057457558,0.078,0.293698564593301
CAT,0.127659168815734,0.299531053896796,0.67655706069131,0.079,0.293698564593301
TOX,-0.191336050868559,0.118046857617303,0.599492865154538,0.0785,0.293698564593301
TMEM229A,0.169556877480587,0.166876091504178,0.63984634737572,0.0785,0.293698564593301
SDC4,0.172362783254498,0.15986298346999,0.63984634737572,0.0765,0.293698564593301
EFHC2,-0.145754397888299,0.235628579187589,0.665071850301394,0.078,0.293698564593301
WNT7B,-0.17081667190969,0.163699908382745,0.63984634737572,0.078,0.293698564593301
NOTCH2,-0.183242826051293,0.134721151113608,0.620061941234313,0.0765,0.293698564593301
PEX11A,-0.182326611921037,0.136715563929454,0.620061941234313,0.0755,0.293698564593301
PSMG3-AS1,-0.15025911736206,0.221309234192533,0.660578057457558,0.079,0.293698564593301
MRVI1,0.143502038151419,0.243023380238497,0.665071850301394,0.0835,0.298983870967742
SAT1,0.160356560589262,0.191453983251579,0.657129192351275,0.083,0.298983870967742
SDS,-0.167247254360566,0.172816225989704,0.645554672855894,0.081,0.298983870967742
