gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
SH3PXD2A,0.295574495979612,0.0143999923737893,0.183298734155877,0.0075,0.0815625
APBA3,0.314414149033011,0.00902143977520186,0.176889771766958,0.008,0.0846486486486486
TMC7,0.290802547384526,0.0161369773491985,0.183298734155877,0.008,0.0846486486486486
CLDN11,0.308496932775104,0.0104815193220961,0.176889771766958,0.0095,0.0849481132075472
FRMD4B,0.285648842901834,0.018212071669895,0.183298734155877,0.0095,0.0849481132075472
DOCK5,0.277059335430679,0.0221778519057656,0.188752804806679,0.0105,0.0849481132075472
CNTN2,0.291203391066513,0.0159844540877739,0.183298734155877,0.009,0.0849481132075472
C10orf90,0.28769123690053,0.0173639162750914,0.183298734155877,0.0095,0.0849481132075472
FRYL,0.293016731532646,0.0153098418097037,0.183298734155877,0.01,0.0849481132075472
SLAIN1,0.26650378513835,0.0280348006028992,0.197657529095739,0.011,0.0849481132075472
GAB1,0.271752928592944,0.0249772001997944,0.194620998559687,0.01,0.0849481132075472
MYO1D,0.258792316208691,0.0330941952060378,0.200606645667967,0.0105,0.0849481132075472
NEAT1,0.281182299016833,0.0201911319262319,0.188210194026661,0.009,0.0849481132075472
MAP4K5,0.281602230493201,0.0199975726585476,0.188210194026661,0.0095,0.0849481132075472
CDC42BPA,0.239952663155292,0.0487338113186064,0.224462201543934,0.0085,0.0849481132075472
PPP1R14A,0.263239772299311,0.0300905721132764,0.199668796310978,0.0115,0.0849481132075472
SGK2,0.284637189799675,0.0186451479908981,0.183298734155877,0.009,0.0849481132075472
FOXN2,0.277784671617132,0.0218167571853502,0.188752804806679,0.01,0.0849481132075472
RNF13,0.254669352622537,0.0360987217887056,0.200606645667967,0.0095,0.0849481132075472
TCP11L2,0.261960890075828,0.0309298536784185,0.200149383720675,0.009,0.0849481132075472
KIAA1324L,0.280285172680957,0.0206100009963899,0.188631299867741,0.0115,0.0849481132075472
HS3ST5,0.254802967183199,0.0359979080445843,0.200606645667967,0.01,0.0849481132075472
DPF2,0.28545796495803,0.0182931191658906,0.183298734155877,0.0105,0.0849481132075472
TMCC3,0.277841935000273,0.0217884638259617,0.188752804806679,0.0115,0.0849481132075472
CDC42SE2,-0.255165635276426,0.0357254523547007,0.200606645667967,0.011,0.0849481132075472
CLCA4,0.265492132036191,0.0286589264121705,0.197657529095739,0.0115,0.0849481132075472
GJB1,0.287252217629782,0.0175433175034258,0.183298734155877,0.011,0.0849481132075472
MAP6D1,0.291146127683372,0.0160061670217246,0.183298734155877,0.01,0.0849481132075472
CRYAB,0.278471832214825,0.0214792903272783,0.188752804806679,0.011,0.0849481132075472
LGI3,0.253485909370956,0.0370019507216067,0.200606645667967,0.011,0.0849481132075472
BMP8B,0.290554406057582,0.0162320214342254,0.183298734155877,0.0115,0.0849481132075472
FCHO1,0.270798538873927,0.0255111407459898,0.194620998559687,0.0115,0.0849481132075472
HHIP-AS1,0.270206817248136,0.0258470046703537,0.194620998559687,0.0115,0.0849481132075472
DAAM2,0.267171857941662,0.0276289489876719,0.197657529095739,0.011,0.0849481132075472
PTPRD,0.256482693088669,0.0347504181835636,0.200606645667967,0.011,0.0849481132075472
GALNT6,0.273795322591641,0.0238662656099338,0.194620998559687,0.012,0.0878130841121495
ANLN,0.282823849333543,0.019443463827561,0.187953483666423,0.0125,0.0881756756756757
ZNF652,0.256711746621234,0.0345831346995602,0.200606645667967,0.0125,0.0881756756756757
CAPN3,0.258219682377281,0.0334985468898151,0.200606645667967,0.0125,0.0881756756756757
MTRR,0.253657699520379,0.0368696819076701,0.200606645667967,0.0125,0.0881756756756757
TMEM63A,0.287328568807304,0.0175120037359295,0.183298734155877,0.013,0.0885130434782609
SYNJ2,0.264537742317174,0.0292584003409081,0.197657529095739,0.013,0.0885130434782609
ERMP1,0.255719181313456,0.0353129134047031,0.200606645667967,0.013,0.0885130434782609
FRK,0.246824269132216,0.0424438585053156,0.212915328275436,0.013,0.0885130434782609
PLP1,0.256024586023541,0.0350870110192896,0.200606645667967,0.0145,0.08869921875
PLD1,0.264499566728414,0.0292825969030724,0.197657529095739,0.014,0.08869921875
DST,0.253543172754097,0.0369578173234178,0.200606645667967,0.0135,0.08869921875
VEZF1,0.251462603166639,0.0385897066309828,0.204160407378781,0.0145,0.08869921875
CCDC160,0.273394478909653,0.0240809345204987,0.194620998559687,0.0145,0.08869921875
TRMT13,0.268832496052751,0.0266415143867688,0.19679533740415,0.014,0.08869921875
ANP32C,0.260204812992836,0.0321142140413831,0.200606645667967,0.014,0.08869921875
EVI2A,0.271619314032282,0.0250513779186284,0.194620998559687,0.014,0.08869921875
FKBP7,0.270626748724504,0.0256082674323416,0.194620998559687,0.014,0.08869921875
NXPE3,0.255337425425849,0.035596995423081,0.200606645667967,0.0145,0.08869921875
KLHL2,-0.22811823063948,0.0613468823138238,0.250271174123751,0.0145,0.08869921875
NIFK-AS1,0.255299249837088,0.0356255080892819,0.200606645667967,0.014,0.08869921875
ZNF271P,0.261960890075828,0.0309298536784185,0.200149383720675,0.0135,0.08869921875
AHR,-0.277460179112666,0.0219776769043994,0.188752804806679,0.015,0.0896564885496183
RAB28,-0.242720393340442,0.0461140833919399,0.220197353785684,0.015,0.0896564885496183
MTF1,0.231859438338027,0.0571020246036669,0.242602856230076,0.015,0.0896564885496183
MIF4GD,0.284694453182816,0.018620401323134,0.183298734155877,0.0155,0.0899
ENDOD1,0.220788517597428,0.0704023156527821,0.256918153150302,0.0155,0.0899
LRP2,0.247702307673712,0.0416908097546757,0.212915328275436,0.0155,0.0899
CCNE2,0.263850581719482,0.0296965189939362,0.198738242497881,0.0155,0.0899
CLMN,0.266160204839503,0.0282454717000251,0.197657529095739,0.0165,0.0909823943661972
HIP1,0.271962894331128,0.0248610106473462,0.194620998559687,0.0165,0.0909823943661972
LANCL1,0.231573121422322,0.0574182147189436,0.242602856230076,0.0165,0.0909823943661972
PHLDA3,0.256081849406682,0.0350447887882984,0.200606645667967,0.0165,0.0909823943661972
PTPDC1,0.243388466143754,0.0454994078493865,0.220197353785684,0.0165,0.0909823943661972
ABHD17B,0.241326984350677,0.0474181172183318,0.220197353785684,0.0165,0.0909823943661972
CPPED1,0.249782877261169,0.039950446347981,0.208541329936461,0.0165,0.0909823943661972
PPP1R16B,0.223976179258945,0.0663406087877992,0.253388764296813,0.017,0.0924375
PTMA,0.237853005773455,0.0508015974173762,0.228607188378193,0.017,0.0924375
CARNS1,0.241212457584395,0.0475266319154285,0.220197353785684,0.0175,0.0932142857142857
