gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
BTBD11,0.303868985629213,0.0117625832572091,0.197242431817445,0.0095,0.15017978042086
BTBD9,-0.316829226913273,0.00847854640941436,0.185744871286454,0.0085,0.15017978042086
BTC,-0.24494665154395,0.0440919487656981,0.282379940620303,0.007,0.15017978042086
BUD13,0.235135806153661,0.0535835705353841,0.301755028162702,0.01,0.15017978042086
C11orf42,-0.32583840789424,0.00669700577698341,0.177510248081833,0.005,0.15017978042086
C16orf92,-0.294077227486764,0.0149267712981594,0.209290064603844,0.0105,0.15017978042086
C18orf12,-0.251741711775357,0.0383673740370648,0.27078878479523,0.0065,0.15017978042086
C19orf12,-0.279170086922919,0.0211409338912717,0.22820859638152,0.006,0.15017978042086
C1GALT1,-0.303010059476367,0.0120147098793956,0.197439183213581,0.004,0.15017978042086
C1orf194,-0.362390487509814,0.00239028595042784,0.137886864439256,0.002,0.15017978042086
C1orf226,-0.333377870791447,0.00546795960968455,0.167938335124162,0.008,0.15017978042086
C1orf229,-0.300376019274304,0.0128173003300525,0.201739098619356,0.0075,0.15017978042086
C2orf70,-0.356969709122961,0.00280632043834017,0.14455588611216,0.002,0.15017978042086
C3orf22,-0.335343857319073,0.00518215418116677,0.166350341507557,0.0085,0.15017978042086
C6orf47,0.384283560783477,0.00121502692191027,0.118268131934144,0.003,0.15017978042086
C7orf26,0.235765685332415,0.0529278564232081,0.300880428896005,0.009,0.15017978042086
C9orf131,-0.314252448454734,0.00905884851162486,0.187580411946501,0.001,0.15017978042086
C9orf64,0.255807295565497,0.0352476127555787,0.264027757646364,0.0015,0.15017978042086
CABCOCO1,-0.252237980219224,0.0379746836480602,0.270165405473827,0.0075,0.15017978042086
CABIN1,-0.359374702350931,0.0026143692499653,0.14147554448278,0.0055,0.15017978042086
CABP2,-0.267393255005003,0.0274955480956656,0.245228756007775,0.005,0.15017978042086
CACHD1,-0.309270676768225,0.0102796186209285,0.191719453830413,0.0085,0.15017978042086
CACNA1E,-0.285392529719095,0.0183209741261218,0.221181562619788,0.008,0.15017978042086
CACNA2D1,-0.242179000607001,0.046617201327124,0.289152740184001,0.01,0.15017978042086
