gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
B2M,0.26650378513835,0.0280348006028992,0.297736679820663,0.0155,0.147778409090909
ICAM2,0.285247999219846,0.0183826275196852,0.248758459500256,0.0155,0.147778409090909
KANK3,0.263067982149888,0.0302021873320703,0.30529680929647,0.016,0.148854838709677
ADD1,0.220788517597428,0.0704023156527821,0.36542337288699,0.0165,0.148854838709677
ADAR,-0.28935187501162,0.0166994574314393,0.248758459500256,0.016,0.148854838709677
PML,0.271638401826662,0.025040769706989,0.283908186272484,0.0165,0.148854838709677
SYT15,0.251138110662173,0.0388495348674775,0.325947597538136,0.0165,0.148854838709677
HLA-E,0.272153772274931,0.0247557809405189,0.283908186272484,0.0185,0.149245192307692
DUSP1,0.26932877870664,0.0263522631464125,0.294793983731201,0.0175,0.149245192307692
ITGA1,0.229511639629245,0.0597369992732217,0.352953115424176,0.0185,0.149245192307692
HEG1,0.242510427602258,0.0463086722695754,0.336291960897346,0.0185,0.149245192307692
EEF1D,0.291241566655274,0.0159699928581373,0.248758459500256,0.0185,0.149245192307692
IQGAP1,0.249611087111746,0.0400918272234684,0.327214489495907,0.0185,0.149245192307692
RND3,-0.279655275466406,0.020908504340476,0.258423541990529,0.017,0.149245192307692
TBPL1,-0.237299459736425,0.0513585396741752,0.343913869437228,0.0175,0.149245192307692
STARD8,0.284102731557026,0.0188774756294629,0.251400032589197,0.018,0.149245192307692
DDN,-0.240277155659758,0.0484204918773302,0.338539939042334,0.018,0.149245192307692
HRC,0.254745703800058,0.0360410851795602,0.318524216359585,0.0185,0.149245192307692
EFNA1,0.254211245557409,0.0364461558647439,0.318524216359585,0.019,0.151819047619048
GGT5,0.246022581768241,0.0431412075518691,0.329049755781983,0.0195,0.152901869158879
DDX11,0.249515648139844,0.040170551153848,0.327214489495907,0.0195,0.152901869158879
ACVRL1,0.259594003572665,0.0325349661781294,0.310191325266483,0.021,0.153208695652174
RPS5,0.240964316257451,0.0477624469474028,0.338539939042334,0.02,0.153208695652174
SLC4A2,0.251863446848626,0.0382707359381464,0.324334822748534,0.02,0.153208695652174
OPTN,-0.221189361279415,0.0698808642657837,0.36542337288699,0.021,0.153208695652174
MLIP,-0.229740693161809,0.0594756676210401,0.352953115424176,0.021,0.153208695652174
SHC2,-0.235295241326489,0.0534169728291137,0.347417365919585,0.021,0.153208695652174
CKMT2,0.211168269229735,0.0838797214412697,0.390972701606807,0.021,0.153208695652174
ID1,0.260815622413007,0.0316980275976609,0.310191325266483,0.021,0.153208695652174
CLDN5,0.267687228389931,0.0273192562302876,0.297436325202651,0.0215,0.154175213675214
EPAS1,0.218841562570633,0.072979602230645,0.36542337288699,0.0215,0.154175213675214
TRIM28,0.252016149203669,0.0381498007385535,0.324334822748534,0.022,0.155109243697479
LAMA4,0.242720393340442,0.0461140833919399,0.336291960897346,0.022,0.155109243697479
