gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
YIPF1,-0.0355987365193398,0.773190893975811,1.68566156140922,0.362,0.80253305785124
ZNF805,0.039339944217887,0.750094774261789,1.66779874860293,0.363,0.803090721649485
SDCBP,-0.0474713446239131,0.700668655168341,1.62731053462258,0.365,0.805853909465021
C1QB,0.0409242311514555,0.740378556517697,1.66512730955363,0.368,0.808589979550102
TLR2,0.0575306122623539,0.64121522142046,1.60845135739427,0.3675,0.808589979550102
CD4,0.0370875844810065,0.763974801448606,1.67637006534633,0.3685,0.808589979550102
HIF1A,-0.0400843681987204,0.745524392203487,1.66655765173821,0.3705,0.809111788617886
ZNRF2,-0.0453525994476951,0.713438126691986,1.64214475236131,0.3695,0.809111788617886
TLR6,-0.0430429763276736,0.727447810117161,1.64673312290235,0.371,0.809111788617886
FAM46A,-0.0382519399382075,0.756789969990172,1.66918215842224,0.374,0.814
AIF1,-0.0314757729331857,0.798872271498606,1.6966650281256,0.375,0.814524291497976
ELF4,0.0549155844322469,0.65647460969567,1.60845135739427,0.378,0.819381818181818
LPAR6,-0.0150602697660907,0.902982510113621,1.72252294074597,0.381,0.82248997995992
MICAL1,0.0336899570813055,0.785052097073178,1.69489114720225,0.3815,0.82248997995992
MILR1,-0.0252722397595742,0.837908753206453,1.70602674039948,0.382,0.82248997995992
GGTA1P,-0.0349879270991688,0.776980994036246,1.68655635499379,0.3825,0.82248997995992
P2RY12,-0.0228290020788903,0.853396385910153,1.70887027934064,0.3875,0.827681908548708
LHFPL2,-0.0300632761490403,0.807721155875177,1.69938196128248,0.388,0.827681908548708
ADAP2,-0.0260357515347879,0.833081135836791,1.70602674039948,0.386,0.827681908548708
DDX21,-0.0356941754912415,0.772599165438636,1.68566156140922,0.388,0.827681908548708
SUSD3,-0.0212447151453218,0.863469123207437,1.71892832875989,0.3915,0.833491071428571
CHST11,0.0294142911401086,0.811795005437373,1.70128132975449,0.4025,0.835362669245648
MIS18BP1,0.0285171648042325,0.817434689045019,1.70602674039948,0.3975,0.835362669245648
OS9,0.00879947320933814,0.943223956495788,1.72252294074597,0.402,0.835362669245648
PTPRC,-0.0277918286177795,0.822001208204059,1.70602674039948,0.3945,0.835362669245648
FCGR3A,0.0406951776188914,0.741780851786238,1.66512730955363,0.396,0.835362669245648
CD163,-0.015079357560471,0.902860142544816,1.72252294074597,0.401,0.835362669245648
POU2F2,-0.0275818628795957,0.823324202914516,1.70602674039948,0.4,0.835362669245648
LY86,-0.0188969164365396,0.878435688228762,1.72252294074597,0.3985,0.835362669245648
CD33,-0.0258066980022238,0.834528783982263,1.70602674039948,0.402,0.835362669245648
CMTM7,-0.0116626423663896,0.924797160467213,1.72252294074597,0.4025,0.835362669245648
SP140L,0.0318766166151729,0.796365640016343,1.6966650281256,0.4015,0.835362669245648
LRRFIP1,0.0263602440392537,0.831031248343199,1.70602674039948,0.4,0.835362669245648
NR4A2,-0.0254440299089973,0.836822012693067,1.70602674039948,0.396,0.835362669245648
UBXN11,-0.0305213832141685,0.804848554814473,1.6966650281256,0.4045,0.837892857142857
CYTL1,0.035388770781156,0.774493149836667,1.68566156140922,0.4065,0.840413294797688
TAB3,-0.0272191947863692,0.825610529623029,1.70602674039948,0.4075,0.840860576923077
MAFB,0.0307504367467326,0.803413216434874,1.6966650281256,0.409,0.842335892514395
NCOA4,-0.0248904838719673,0.840324811174762,1.70770553483053,0.411,0.842632633587786
ATP6V1B2,0.0167399956715608,0.892223103267726,1.72252294074597,0.4115,0.842632633587786
ARL5A,-0.0281354089166256,0.819837375777779,1.70602674039948,0.4115,0.842632633587786
C1QA,-0.0261311905066896,0.83247811199253,1.70602674039948,0.414,0.843944022770398
EDEM1,0.0155183768312189,0.900046316439704,1.72252294074597,0.4145,0.843944022770398
CD300LB,0.0362286337338911,0.769287881531581,1.68458346302732,0.414,0.843944022770398
EIF3L,0.039225417451605,0.750798675843372,1.66779874860293,0.4155,0.844377840909091
FOLR2,-0.0139722654864111,0.90996109693364,1.72252294074597,0.418,0.847852551984877
