gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
RASSF8,0.223040877334308,0.0675123167733987,0.523619149777935,0.0315,0.207368421052632
TLN2,-0.20145258189014,0.099484342289583,0.563843538984211,0.0315,0.207368421052632
CLSTN3,-0.20307504441247,0.096731780170456,0.563843538984211,0.031,0.207368421052632
PKP2,-0.219605074345847,0.0719600550831484,0.532937250051889,0.0325,0.207873376623377
ATG7,-0.206701725344735,0.0907943163197751,0.563843538984211,0.0325,0.207873376623377
PACRG,-0.192099562643772,0.116559382153721,0.572651364500976,0.033,0.209709677419355
CYP46A1,-0.213611506910419,0.0802775733746566,0.542345390594478,0.0335,0.211522435897436
GRIN3A,-0.191698718961785,0.117338502870104,0.572651364500976,0.0345,0.215079113924051
EEPD1,0.197367793892747,0.106684756242871,0.572651364500976,0.0345,0.215079113924051
GALNT13,-0.210328406277,0.085147073997273,0.559132452582093,0.0355,0.219921383647799
PID1,-0.209068611847897,0.0870764131313984,0.560589979963578,0.036,0.220248447204969
ARL15,-0.21590204223606,0.0770131261391258,0.534210769345344,0.036,0.220248447204969
CELF5,-0.204544804579756,0.0942899938887579,0.563843538984211,0.0375,0.221479289940828
ERC2,-0.192958513390888,0.114903213470435,0.572651364500976,0.038,0.221479289940828
RAPGEF4,-0.196375228584969,0.108493886640719,0.572651364500976,0.037,0.221479289940828
PHF14,-0.208228748895162,0.0883816767638199,0.56165130072492,0.037,0.221479289940828
ATP8A2,-0.219929566850313,0.0715302137762015,0.532937250051889,0.038,0.221479289940828
WSB1,0.230561468320164,0.0585468297898568,0.51052895348932,0.0375,0.221479289940828
FUT9,-0.2036285904495,0.0958064101689067,0.563843538984211,0.037,0.221479289940828
RASAL2,-0.209622157884927,0.0862244699194748,0.560589979963578,0.038,0.221479289940828
PHF20L1,-0.213535155732898,0.0803882507886231,0.542345390594478,0.0385,0.221769005847953
PCP4,0.20196795233841,0.0986034614494607,0.563843538984211,0.0385,0.221769005847953
HIVEP3,0.211836342033047,0.082882293827903,0.551615266354625,0.039,0.222052023121387
CLEC16A,0.174023421365588,0.155816292851479,0.630194271477996,0.039,0.222052023121387
APLP2,-0.192729459858324,0.115343079424895,0.572651364500976,0.04,0.223863636363636
FRRS1L,-0.205079262822406,0.09341413836163,0.563843538984211,0.04,0.223863636363636
